#DISTANCE:	AVE_GOFR:	ERROR:
0	0	0
0.0230664	0	0
0.0461329	0	0
0.0691993	0	0
0.0922657	0	0
0.115332	0	0
0.138399	0	0
0.161465	0	0
0.184531	0	0
0.207598	0	0
0.230664	0	0
0.253731	0	0
0.276797	0	0
0.299864	0	0
0.32293	0	0
0.345996	0	0
0.369063	0	0
0.392129	0	0
0.415196	0	0
0.438262	0	0
0.461329	0	0
0.484395	0	0
0.507461	0	0
0.530528	0	0
0.553594	0	0
0.576661	0	0
0.599727	0	0
0.622794	0	0
0.64586	0	0
0.668926	0	0
0.691993	0	0
0.715059	0	0
0.738126	0	0
0.761192	0	0
0.784259	0	0
0.807325	0	0
0.830391	0	0
0.853458	0	0
0.876524	0	0
0.899591	3.14817e-05	3.06845e-05
0.922657	0.00604416	0.000615168
0.945724	0.0903563	0.00246376
0.96879	0.511985	0.00417245
0.991856	1.66154	0.0081502
1.01492	3.40192	0.0100793
1.03799	5.02911	0.0177715
1.06106	5.73054	0.010921
1.08412	5.26424	0.0215205
1.10719	4.12985	0.0134103
1.13026	2.77333	0.0126712
1.15332	1.66333	0.00917654
1.17639	0.878983	0.00509903
1.19945	0.423682	0.00459198
1.22252	0.177248	0.00338046
1.24559	0.0704608	0.00217194
1.26865	0.0271293	0.00193755
1.29172	0.00976933	0.000912287
1.31479	0.00888196	0.00078254
1.33785	0.0186936	0.000929078
1.36092	0.0483696	0.00162172
1.38399	0.109297	0.00229254
1.40705	0.215868	0.00379535
1.43012	0.390629	0.00407421
1.45319	0.616576	0.00544835
1.47625	0.857162	0.00415882
1.49932	1.05393	0.00645267
1.52238	1.17163	0.00820363
1.54545	1.09934	0.00541109
1.56852	0.90105	0.00564825
1.59158	0.657886	0.00334605
1.61465	0.413686	0.0045273
1.63772	0.230367	0.00300942
1.66078	0.118513	0.00229129
1.68385	0.0709419	0.00202945
1.70692	0.0977777	0.00216003
1.72998	0.220402	0.00347417
1.75305	0.491208	0.00538709
1.77612	0.977077	0.00616609
1.79918	1.65588	0.00624062
1.82225	2.39699	0.00674337
1.84531	2.99247	0.0105029
1.86838	3.24766	0.0151228
1.89145	2.99067	0.00796266
1.91451	2.4215	0.0078329
1.93758	1.6931	0.00907148
1.96065	1.04084	0.00523367
1.98371	0.572572	0.00478556
2.00678	0.305543	0.00416482
2.02985	0.220956	0.00346195
2.05291	0.289421	0.00380485
2.07598	0.482045	0.00448467
2.09905	0.745944	0.00235128
2.12211	1.00135	0.00426392
2.14518	1.16342	0.00716862
2.16824	1.18544	0.00556295
2.19131	1.04307	0.00502649
2.21438	0.810132	0.00317671
2.23744	0.574302	0.00271557
2.26051	0.407797	0.0025691
2.28358	0.363604	0.00371312
