#DISTANCE:	AVE_GOFR:	ERROR:
0	0	0
0.0230664	0	0
0.0461329	0	0
0.0691993	0	0
0.0922657	0	0
0.115332	0	0
0.138399	0	0
0.161465	0	0
0.184531	0	0
0.207598	0	0
0.230664	0	0
0.253731	0	0
0.276797	0	0
0.299864	0	0
0.32293	0	0
0.345996	0	0
0.369063	0	0
0.392129	0	0
0.415196	0	0
0.438262	0	0
0.461329	0	0
0.484395	0	0
0.507461	0	0
0.530528	0	0
0.553594	0	0
0.576661	0	0
0.599727	0	0
0.622794	0	0
0.64586	0	0
0.668926	0	0
0.691993	0	0
0.715059	0	0
0.738126	0	0
0.761192	0	0
0.784259	0	0
0.807325	0	0
0.830391	0	0
0.853458	0	0
0.876524	7.36405e-05	5.46753e-05
0.899591	0.00332132	0.000348109
0.922657	0.0509802	0.00152335
0.945724	0.31472	0.00395832
0.96879	1.03403	0.00631551
0.991856	2.25765	0.0102145
1.01492	3.65034	0.0126588
1.03799	4.6174	0.0156577
1.06106	4.84108	0.0136126
1.08412	4.43012	0.0157131
1.10719	3.60979	0.013243
1.13026	2.68577	0.0102893
1.15332	1.82998	0.00839844
1.17639	1.14702	0.0084433
1.19945	0.674285	0.00653677
1.22252	0.365257	0.00499724
1.24559	0.191132	0.00360791
1.26865	0.0954026	0.0024801
1.29172	0.0506034	0.00151297
1.31479	0.0433302	0.00173288
1.33785	0.0650557	0.00229323
1.36092	0.110051	0.00307328
1.38399	0.19759	0.00347509
1.40705	0.31312	0.00329728
1.43012	0.454867	0.00422733
1.45319	0.630012	0.00339209
1.47625	0.785013	0.0043302
1.49932	0.908806	0.00658459
1.52238	0.94899	0.00887318
1.54545	0.910406	0.00534633
1.56852	0.794462	0.00524922
1.59158	0.64575	0.00322648
1.61465	0.475095	0.00286805
1.63772	0.325464	0.00313768
1.66078	0.231383	0.00316379
1.68385	0.206193	0.00396932
1.70692	0.264408	0.00360287
1.72998	0.450313	0.00447932
1.75305	0.77078	0.00672652
1.77612	1.20716	0.00515997
1.79918	1.72405	0.0049315
1.82225	2.21868	0.0100833
1.84531	2.56785	0.00995436
1.86838	2.6878	0.0117803
1.89145	2.53781	0.0092924
1.91451	2.16113	0.00660554
1.93758	1.68127	0.00554198
1.96065	1.20804	0.00466898
1.98371	0.81683	0.002777
2.00678	0.565811	0.00368753
2.02985	0.457821	0.00412163
2.05291	0.481422	0.00332683
2.07598	0.598475	0.00378111
2.09905	0.756356	0.00383681
2.12211	0.904149	0.00387795
2.14518	0.990058	0.00425839
2.16824	0.990725	0.00549851
2.19131	0.911983	0.00388647
2.21438	0.788947	0.0041502
2.23744	0.670027	0.0043048
2.26051	0.585915	0.00453182
2.28358	0.594581	0.00552232
