#DISTANCE:	AVE_GOFR:	ERROR:
0	0	0
0.0230664	0	0
0.0461329	0	0
0.0691993	0	0
0.0922657	0	0
0.115332	0	0
0.138399	0	0
0.161465	0	0
0.184531	0	0
0.207598	0	0
0.230664	0	0
0.253731	0	0
0.276797	0	0
0.299864	0	0
0.32293	0	0
0.345996	0	0
0.369063	0	0
0.392129	0	0
0.415196	0	0
0.438262	0	0
0.461329	0	0
0.484395	0	0
0.507461	0	0
0.530528	0	0
0.553594	0	0
0.576661	0	0
0.599727	0	0
0.622794	0	0
0.64586	0	0
0.668926	0	0
0.691993	0	0
0.715059	0	0
0.738126	0	0
0.761192	0	0
0.784259	0	0
0.807325	0	0
0.830391	0	0
0.853458	0	0
0.876524	0.00143599	9.29839e-05
0.899591	0.00877989	0.000758552
0.922657	0.12268	0.00259524
0.945724	0.458072	0.00401041
0.96879	1.33065	0.00650832
0.991856	2.43314	0.0106493
1.01492	3.6004	0.0122889
1.03799	4.47132	0.0148736
1.06106	4.52385	0.0142673
1.08412	4.00423	0.0175026
1.10719	3.38122	0.0162908
1.13026	2.63088	0.0129621
1.15332	1.92259	0.010369
1.17639	1.26316	0.00625886
1.19945	0.775788	0.00650282
1.22252	0.42324	0.00518005
1.24559	0.234263	0.00315725
1.26865	0.15084	0.00338635
1.29172	0.114961	0.003739
1.31479	0.0759518	0.00282633
1.33785	0.0940143	0.00214132
1.36092	0.136884	0.00288798
1.38399	0.24596	0.0027433
1.40705	0.348374	0.00400316
1.43012	0.465398	0.00380471
1.45319	0.607476	0.00442134
1.47625	0.747317	0.00430021
1.49932	0.82455	0.00476774
1.52238	0.873052	0.00694421
1.54545	0.823849	0.00707177
1.56852	0.760482	0.00447684
1.59158	0.655535	0.00480725
1.61465	0.50198	0.00385664
1.63772	0.349942	0.00408267
1.66078	0.288447	0.0033723
1.68385	0.294907	0.00409018
1.70692	0.385242	0.00538429
1.72998	0.545221	0.00524336
1.75305	0.896954	0.00556089
1.77612	1.26974	0.00548323
1.79918	1.71629	0.00521185
1.82225	2.15487	0.0050154
1.84531	2.37654	0.0073285
1.86838	2.47505	0.0134616
1.89145	2.31032	0.00993875
1.91451	2.02392	0.00704469
1.93758	1.67374	0.00701173
1.96065	1.27144	0.00430154
1.98371	0.932507	0.00527854
2.00678	0.662201	0.00505922
2.02985	0.554709	0.00591732
2.05291	0.548324	0.00620534
2.07598	0.644076	0.00525364
2.09905	0.767087	0.00404912
2.12211	0.882353	0.00322495
2.14518	0.963559	0.00402927
2.16824	0.947674	0.00617001
2.19131	0.885855	0.00401892
2.21438	0.755223	0.00382522
2.23744	0.682029	0.00463019
2.26051	0.647331	0.00455496
2.28358	0.687292	0.00522041
