#DISTANCE:	AVE_GOFR:	ERROR:
0	0	0
0.0230664	0	0
0.0461329	0	0
0.0691993	0	0
0.0922657	0	0
0.115332	0	0
0.138399	0	0
0.161465	0	0
0.184531	0	0
0.207598	0	0
0.230664	0	0
0.253731	0	0
0.276797	0	0
0.299864	0	0
0.32293	0	0
0.345996	0	0
0.369063	0	0
0.392129	0	0
0.415196	0	0
0.438262	0	0
0.461329	0	0
0.484395	0	0
0.507461	0	0
0.530528	0	0
0.553594	0	0
0.576661	0	0
0.599727	0	0
0.622794	0	0
0.64586	0	0
0.668926	0	0
0.691993	0	0
0.715059	0	0
0.738126	0	0
0.761192	0	0
0.784259	0	0
0.807325	0	0
0.830391	0	0
0.853458	0	0
0.876524	5.15484e-05	5.02431e-05
0.899591	0.00293654	0.000398142
0.922657	0.0473534	0.00172007
0.945724	0.299	0.00368133
0.96879	1.01667	0.00455347
0.991856	2.2743	0.010872
1.01492	3.64813	0.011656
1.03799	4.63137	0.015701
1.06106	4.83265	0.0152718
1.08412	4.4479	0.0151987
1.10719	3.6215	0.013046
1.13026	2.69462	0.0151881
1.15332	1.82778	0.0115628
1.17639	1.15312	0.00675106
1.19945	0.662601	0.0047905
1.22252	0.363497	0.00430048
1.24559	0.188261	0.00388232
1.26865	0.0882477	0.00206192
1.29172	0.048986	0.00207628
1.31479	0.0424214	0.00180493
1.33785	0.0617776	0.00187591
1.36092	0.114937	0.00232995
1.38399	0.197061	0.00344251
1.40705	0.310918	0.00372349
1.43012	0.45812	0.00493172
1.45319	0.622356	0.00398066
1.47625	0.790808	0.0044572
1.49932	0.908202	0.00596272
1.52238	0.962614	0.00895549
1.54545	0.909994	0.00608307
1.56852	0.796843	0.00467731
1.59158	0.635241	0.00341993
1.61465	0.469649	0.00387875
1.63772	0.326096	0.003115
1.66078	0.226858	0.00275484
1.68385	0.199483	0.00380455
1.70692	0.26409	0.00408561
1.72998	0.449507	0.00586809
1.75305	0.759865	0.0048363
1.77612	1.21206	0.00604065
1.79918	1.73367	0.0061532
1.82225	2.21238	0.00621401
1.84531	2.56741	0.00778297
1.86838	2.70196	0.0127782
1.89145	2.54788	0.00958034
1.91451	2.17276	0.00796853
1.93758	1.68285	0.00520539
1.96065	1.20556	0.00538559
1.98371	0.815238	0.00446912
2.00678	0.551963	0.00496776
2.02985	0.447025	0.00503505
2.05291	0.474669	0.00521889
2.07598	0.59154	0.00409586
2.09905	0.759048	0.00500573
2.12211	0.909806	0.00372046
2.14518	0.998665	0.00432106
2.16824	1.00317	0.00600262
2.19131	0.913691	0.00471746
2.21438	0.795098	0.0044944
2.23744	0.666802	0.00318445
2.26051	0.58677	0.00417094
2.28358	0.594265	0.00540814
