#   N_BLOCK:  ACCEPTANCE:
	1	0.000845
	2	0.0004255
	3	0.000284333
	4	0.00024025
	5	0.0004722
	6	0.000396167
	7	0.000436143
	8	0.000463625
	9	0.000412778
	10	0.0004079
	11	0.000371364
	12	0.00034175
	13	0.000335462
	14	0.0003115
	15	0.000294067
	16	0.000276812
	17	0.000261235
	18	0.000249056
	19	0.000294789
	20	0.00029715
	21	0.000298905
	22	0.000285864
	23	0.000273696
	24	0.000263208
	25	0.00025276
	26	0.000243038
	27	0.000242556
	28	0.00023625
	29	0.000228172
	30	0.000220633
	31	0.000216032
	32	0.000209281
	33	0.000202939
	34	0.000200147
	35	0.000194714
	36	0.000189639
	37	0.000184784
	38	0.000180605
	39	0.000184179
	40	0.000179775
	41	0.00017539
	42	0.0001755
	43	0.000195884
	44	0.000191614
	45	0.000191044
	46	0.000187239
	47	0.000184021
	48	0.000204021
	49	0.000200102
	50	0.00019614
	51	0.000196412
	52	0.000201673
	53	0.000197868
	54	0.000194204
	55	0.000190673
	56	0.000187768
	57	0.000184474
	58	0.000181328
	59	0.000179102
	60	0.000180017
	61	0.00017723
	62	0.000174919
	63	0.00017227
	64	0.000174828
	65	0.000172231
	66	0.000169652
	67	0.000167239
	68	0.000164809
	69	0.000163203
	70	0.0001687
	71	0.000166437
	72	0.000164625
	73	0.000162425
	74	0.000186851
	75	0.000184413
	76	0.000182329
	77	0.000180039
	78	0.000177731
	79	0.000176899
	80	0.000175113
	81	0.000172951
	82	0.000170841
	83	0.000168783
	84	0.000178131
	85	0.000176082
	86	0.000174174
	87	0.000172862
	88	0.000170966
	89	0.000169045
	90	0.000167478
	91	0.000165923
	92	0.000164467
	93	0.000173237
	94	0.000171777
	95	0.000169968
	96	0.000168344
	97	0.000166608
	98	0.000165112
	99	0.000163444
	100	0.00016181
