-1.72504	-0.470316	1.33414
0.772132	1.08741	0.636355
-0.136027	-0.0736312	-2.09863
-0.492892	-1.15801	0.320942
-1.27005	-1.54694	-1.04864
0.68366	-1.44032	1.07947
0.938367	-0.141982	-0.0160123
-0.520576	-0.612706	0.593108
1.33048	-1.42833	0.392644
-0.865217	0.928414	-1.16081
-1.1575	-0.765177	0.205172
0.690802	0.140441	1.86262
0.488362	1.11273	0.852485
0.912048	-1.56942	0.910982
1.18193	1.12021	0.0300017
-1.64141	0.0582182	1.27834
-0.401287	1.72714	0.421731
0.0178685	-0.985854	-0.514729
-0.00431183	-1.11199	-1.06531
1.38055	-0.0381719	0.908054
-1.57543	1.7313	0.476223
0.0623991	0.0701518	-1.75106
0.527677	0.233791	-1.2462
-1.93327	-0.759629	2.05782
0.276016	1.01619	0.513135
0.423855	-0.896534	0.183575
0.7837	-1.39308	-1.25082
1.30493	-0.485155	-1.24377
0.878823	0.849297	0.515361
0.0144772	0.243191	0.117378
-2.26441	-0.627453	-0.35725
0.0942821	-0.733354	0.593162
-1.1009	-1.05465	0.3298
0.128674	-0.914008	-1.82269
0.0176524	-1.03359	-0.841018
0.666741	-0.884195	0.15498
-0.57651	0.519735	-0.592371
-0.218165	-1.04512	-2.3751
0.230538	0.19785	0.426405
0.802977	0.431771	-0.250085
-0.1992	0.273362	0.483724
1.49924	-1.46779	0.51444
2.28325	-1.33541	2.11089
0.19728	1.40884	-1.63415
1.14633	-0.937654	0.90379
-1.01455	-0.407045	-1.38848
-0.0909405	0.055211	0.0078768
1.5765	-0.550297	0.331108
-0.268517	1.26389	0.905409
-1.24498	-0.236488	-0.67106
1.96342	2.19402	2.29405
1.82206	-0.484365	-0.59021
-0.995652	1.48048	0.773061
-1.80323	-0.860442	-0.959571
-2.64947	-0.601635	0.166042
-0.721817	-1.86592	-3.04794
1.98839	0.0173485	0.335971
-0.816279	0.934285	1.3077
-1.83386	-1.03005	-0.539414
0.0947512	0.491337	-0.456614
-0.386072	0.35106	-0.482644
-0.0206117	-0.408596	-0.266436
-0.181124	0.767618	0.435269
0.536414	-0.957306	1.23014
-1.26472	0.78815	0.596295
0.132975	-0.226265	-0.29961
-1.7529	-0.0306211	1.76709
0.364402	2.13606	0.0153552
0.869067	-0.0281263	-2.92736
0.33217	-0.470254	-0.141309
-0.217091	0.841357	1.97677
-1.75585	-1.75868	-1.47446
-0.977838	-0.928231	-0.305862
1.6601	1.72416	-0.304119
-0.866941	-0.460601	-1.74565
0.636674	1.37209	0.940437
1.98892	-1.0235	0.569972
0.415464	1.2616	-1.00894
-0.0816484	-0.848509	-0.487439
1.0035	1.22929	1.16788
0.572484	-2.17481	1.77374
0.746739	0.933764	0.477316
0.539548	-1.04181	0.688839
-0.690705	0.642602	1.32458
-0.192987	-1.52748	0.065821
-0.982146	-0.412617	0.35505
0.966686	0.148469	-1.5167
-0.318224	1.50432	-1.29418
-2.09177	1.85939	0.768471
0.989434	-0.139867	1.35937
-0.262588	2.296	0.804459
2.70051	0.333971	0.416229
1.31764	1.62369	1.16814
-0.705576	0.571044	-0.617608
-0.364277	1.87227	0.671969
-0.814554	-0.435175	-1.64762
-0.823097	0.696145	0.788152
1.60917	0.659616	0.432576
0.361733	0.0686967	-0.37617
-1.26782	0.0794919	0.610728
-0.440055	0.30057	0.0596206
-1.62396	0.575331	-2.30608
-1.67984	-2.44517	1.26046
2.94922	0.312763	-1.74986
0.182549	0.0113138	-0.0679951
-0.340255	0.412585	-2.10479
-0.811522	0.211866	0.400827
0.380124	1.09244	-0.406747
