1	0.122649	0.436503
21	0.161885	0.288782
3	0.33222	0.298436
34	0.0711013	0.188962
6	0.381407	0.177061
27	0.8217	0.414293
23	0.679247	0.10398
22	0.333275	0.505924
8	0.201894	0.498086
5	0.562598	0.0384401
4	0.755839	0.084814
31	0.717973	0.138268
25	0.751751	0.00474029
33	0.452649	0.0652845
30	0.0850521	0.805404
24	0.227589	0.7742
9	0.697613	0.459002
29	0.705242	0.302522
28	0.672342	0.476195
10	0.761477	0.344061
20	0.66912	0.933889
32	0.76513	0.887475
19	0.531779	0.786774
15	0.443718	0.630171
14	0.949315	0.319469
13	0.946134	0.970689
12	0.570321	0.505414
11	0.21247	0.586029
17	0.216868	0.763058
18	0.467877	0.965766
2	0.718362	0.993605
26	0.700237	0.695581
7	0.637529	0.746476
16	0.0892255	0.331047
