#DISTANCE:	AVE_GOFR:	ERROR:
0	0	0
0.0256496	0	0
0.0512993	0	0
0.0769489	0	0
0.102599	0	0
0.128248	0	0
0.153898	0	0
0.179547	0	0
0.205197	0	0
0.230847	0	0
0.256496	0	0
0.282146	0	0
0.307796	0	0
0.333445	0	0
0.359095	0	0
0.384745	0	0
0.410394	0	0
0.436044	0	0
0.461694	0	0
0.487343	0	0
0.512993	0	0
0.538642	0	0
0.564292	0	0
0.589942	0	0
0.615591	0	0
0.641241	0	0
0.666891	0	0
0.69254	0	0
0.71819	0	0
0.74384	0	0
0.769489	0	0
0.795139	0	0
0.820788	0	0
0.846438	0	0
0.872088	0	0
0.897737	0.000229521	9.84722e-05
0.923387	0.00832422	0.00094743
0.949037	0.0989909	0.0035013
0.974686	0.454143	0.00770293
1.00034	1.16032	0.0191395
1.02599	2.00742	0.0299286
1.05164	2.64852	0.0321443
1.07728	2.95282	0.0302628
1.10293	2.89975	0.0178607
1.12858	2.711	0.017202
1.15423	2.43235	0.0245603
1.17988	2.15584	0.0316184
1.20553	1.86972	0.0352716
1.23118	1.58105	0.0257031
1.25683	1.35372	0.0213307
1.28248	1.19082	0.0162984
1.30813	1.05658	0.012787
1.33378	0.935984	0.00920126
1.35943	0.832283	0.00912546
1.38508	0.788596	0.00744303
1.41073	0.713566	0.00537617
1.43638	0.664257	0.00676703
1.46203	0.632656	0.00940068
1.48768	0.602266	0.00733071
1.51333	0.596598	0.00875925
1.53898	0.587796	0.0074932
1.56463	0.58895	0.00692475
1.59028	0.592302	0.00540458
1.61593	0.601404	0.00413864
1.64158	0.613636	0.00616527
1.66723	0.635861	0.00572885
1.69288	0.662472	0.00861761
1.71853	0.692073	0.00803151
1.74418	0.741874	0.0100352
1.76983	0.78361	0.0118588
1.79547	0.839544	0.0132175
1.82112	0.890732	0.0143615
1.84677	0.957907	0.0139316
1.87242	1.02047	0.0106363
1.89807	1.07554	0.00936606
1.92372	1.1202	0.00689237
1.94937	1.15921	0.00795098
1.97502	1.20009	0.00963293
2.00067	1.23596	0.00937041
2.02632	1.25843	0.010463
2.05197	1.28421	0.0110248
2.07762	1.30151	0.0216948
2.10327	1.29005	0.0135853
2.12892	1.2847	0.00804357
2.15457	1.25887	0.00888856
2.18022	1.22037	0.00751221
2.20587	1.18595	0.00681003
2.23152	1.14	0.00618331
2.25717	1.10211	0.00712764
2.28282	1.06306	0.00874782
2.30847	1.03429	0.00726014
2.33412	0.991945	0.00831757
2.35977	0.959016	0.00707489
2.38542	0.930367	0.00567338
2.41107	0.913073	0.00735184
2.43672	0.886796	0.00388817
2.46237	0.85716	0.00432578
2.48802	0.846103	0.00442054
2.51366	0.85051	0.00633831
2.53931	0.851135	0.00526423
